city,state,median_age,tot_pop,avg_house_size,state_code,pct_male_pop,pct_female_pop,pct_native,pct_asian,pct_black,pct_hispanic,pct_white,pct_foreign_born,pct_veterans
Reading,Pennsylvania,29.4,87873,2.95,PA,49.694445392782775,50.305554607217225,11.00565588974998,1.0276194052780718,23.69442263266305,64.90275738850386,73.2887234986856,19.395036017889453,2.9360554436516337
Redding,California,38.8,91579,2.42,CA,46.44077790759889,53.55922209240109,4.75218117690737,5.755686347306697,2.3062055711462235,9.983729894408109,88.71466165824043,5.65741054171808,7.56286921674183
Redlands,California,36.2,71028,2.82,CA,47.85859097820578,52.141409021794225,1.1418032325280172,8.80638621388748,9.817255166976404,27.73272512248691,77.77355409134425,12.221940643126654,4.850199921157854
Redondo Beach,California,43.0,68185,2.34,CA,51.118281146879816,48.881718853120184,1.4768644129940602,19.23883552100902,3.2763804355796733,12.991127080736229,78.9191171078683,19.85187357923297,4.420327051404269
Redwood City,California,37.1,85300,2.64,CA,50.030480656506455,49.969519343493545,0.7784290738569755,17.436107854630713,3.2332942555685813,34.010550996483005,59.81125439624854,32.41735052754983,2.8487690504103167
Reno,Nevada,35.7,241443,2.46,NV,50.6504640846908,49.3495359153092,1.603691140351967,8.565582766947061,3.904441213868284,24.809996562335623,81.73150598692031,15.353520292574231,7.077861027240385
Renton,Washington,36.3,100247,2.57,WA,52.64895707602223,47.351042923977786,2.332239368759165,22.494438736321285,12.234780093169867,15.354075433678814,58.107474537891406,28.8906401189063,5.0196015840873045
Rialto,California,31.6,103137,3.83,CA,48.38418802175747,51.61581197824253,1.0326071148084588,3.9782037484123065,11.441092915248651,76.18119588508489,72.28346762073747,31.745154503233568,1.974073319953072
Richardson,Texas,35.5,110827,2.83,TX,49.334548440362006,50.665451559638,1.2984200600936595,18.69941440262752,11.960984236693225,14.222166078663145,68.68001479783807,26.689344654280998,4.328367636045368
Richmond,California,35.3,109715,2.87,CA,47.95606799434899,52.04393200565101,2.1400902337875403,18.3037870847195,25.00478512509684,41.135669689650456,32.879733855899374,38.47696304060521,3.291254614227772
Richmond,Virginia,33.6,220289,2.29,VA,47.57069122834095,52.42930877165905,2.22525863751708,3.00786693843088,49.80820649238046,6.472860651235423,47.46855267398736,7.145613262577795,5.691614197713005
Rio Rancho,New Mexico,38.3,94155,2.86,NM,50.184270617598635,49.815729382401365,5.158515214274335,2.5213743295629545,4.216451595772928,41.074823429451435,77.55509532154427,5.522808135521215,9.056343263767193
Riverside,California,31.4,322423,3.34,CA,49.81437428471293,50.18562571528707,1.655589086386517,8.583444729439277,8.109533128840065,49.840427016683044,69.83279728803467,21.58158692152855,3.837505388883548
Riverview,Florida,32.2,89746,3.22,FL,49.261248412185495,50.738751587814505,0.8089497024937045,3.9912642346176983,16.891003498763176,25.98110222182604,67.73895215385643,13.638490851959975,7.736277939963897
Roanoke,Virginia,36.9,99897,2.35,VA,47.30071974133357,52.69928025866643,0.594612450824349,3.240337547674103,30.95188043684995,6.097280198604563,68.83189685375936,7.35357418140685,6.573770984113637
Rochester,Minnesota,35.0,112216,2.55,MN,48.953803379197254,51.046196620802746,1.0444143437655948,8.767911884223285,8.398980537534754,5.8966635773864695,83.3009553004919,15.829293505382473,6.1381621159192985
Rochester,New York,31.4,209808,2.36,NY,47.72696941965988,52.27303058034012,2.314497063982308,4.169526424159232,44.36055822466254,18.113703957904374,50.34889041409289,8.452966521772288,3.4736521009685037
Rochester Hills,Michigan,41.2,73432,2.66,MI,49.50975051748557,50.490249482514436,0.4739078330972873,11.019718923630023,4.7853796709881244,4.623324980934743,84.66336202200675,18.66761085085521,4.157587972546029
Rock Hill,South Carolina,34.5,71567,2.29,SC,46.563360207917064,53.436639792082936,0.8523481492866825,1.4992943675157544,39.40922492210097,3.9752958765911663,58.20000838375229,3.3716657118504334,6.6441236882920895
Rockford,Illinois,36.3,149346,2.52,IL,47.59149893535815,52.40850106464185,1.5407175284239285,3.6827233404309454,22.17802954213705,19.366437668233498,71.74480736009,12.26882541213022,5.955298434507787
Rockville,Maryland,38.1,66998,2.6,MD,46.576017194543134,53.42398280545689,0.886593629660587,25.92614704916565,11.243619212513806,13.727275441057945,62.22872324547003,37.38469805068807,2.970237917549777
Roseville,California,38.4,130282,2.72,CA,48.0427073578852,51.9572926421148,2.0225357301852904,13.94743709798744,3.387267619471608,18.03702737139436,79.71400500452863,13.939761440567384,6.4368063124606625
Roswell,Georgia,38.8,94496,2.7,GA,51.46990348797833,48.53009651202167,0.619073823230613,7.6616999661361325,16.35836437521165,17.905519810362343,73.9258804605486,17.46211479850999,3.5186674568235694
Round Rock,Texas,34.9,115839,3.13,TX,48.900629321731024,51.099370678268976,1.338927304275762,8.360742064416993,11.771510458481169,32.07123680280389,79.660563368123,15.743402481029706,5.873669489550152
Sacramento,California,33.7,490715,2.73,CA,48.44441274466849,51.555587255331496,2.0673914594010783,21.41018717585564,15.780850391775267,30.59882008905373,54.64495684867998,22.94182977899595,4.01414262861335
Saint Charles,Missouri,34.9,68801,2.33,MO,46.589439106989715,53.41056089301027,0.9898111946047295,4.930160898824145,9.944622897922997,5.915611691690527,85.26329559163385,7.665586256013722,6.353105332771326
Saint Cloud,Minnesota,30.7,68253,2.41,MN,50.27031778822909,49.72968221177091,1.7127452273160155,3.654051836549309,9.378342343926274,3.866496710767292,87.60640557924194,8.434794074985714,7.343266962624352
Saint George,Utah,37.3,80207,2.81,UT,48.2900494969267,51.7099505030733,2.9997381774658067,2.0559302803994663,1.7155609859488572,13.501315346540826,89.66175022130237,6.0144376425997725,5.539416759135737
Saint Joseph,Missouri,35.7,76096,2.58,MO,49.526913372581994,50.473086627418006,1.3377838519764509,1.670258620689655,9.151597981497057,7.096299411269976,89.74584735071491,4.9345563498738425,7.682401177460051
Saint Louis,Missouri,35.0,315685,2.16,MO,48.47427023773698,51.52572976226302,0.8698544435117285,3.8674628189492686,47.841994393145065,3.8839349351410415,49.28140393113388,6.906251484866243,5.404121196762596
Saint Paul,Minnesota,31.5,300840,2.58,MN,49.7098125249302,50.2901874750698,2.2796170721978455,19.33718920356336,18.17078845898152,9.07691796303683,63.61155431458583,18.78540087754288,3.5061826884722778
Saint Petersburg,Florida,41.8,257088,2.42,FL,48.04736121483694,51.95263878516305,1.0564475977097336,4.237070575056014,26.371514812048787,7.967310804082649,69.67303024645257,11.111759397560368,7.8755134428678115
Salem,Oregon,35.4,164543,2.69,OR,49.1294069027549,50.8705930972451,4.666257452459235,3.692651768838541,2.291194399032472,23.953616987656726,90.34112663559071,11.953106482803886,5.885999404411005
Salinas,California,30.4,157386,3.72,CA,49.41036686871768,50.589633131282326,1.814011411434308,7.133417203563213,2.1545753751922025,77.00557864104813,60.54096298273036,37.29238941201885,2.5542297281842097
Salt Lake City,Utah,32.1,192660,2.38,UT,51.055745873559644,48.94425412644036,1.8104432679331464,6.827052839198588,2.7846984324717114,21.052112529845324,77.92795598463614,16.695733416381188,3.5445863178656696
San Angelo,Texas,32.8,100413,2.5,TX,49.4647107446247,50.5352892553753,0.5457460687361199,1.651180624022786,6.0539969924212995,42.319221614731156,86.29858683636581,7.826675828826944,8.377401332496786
San Antonio,Texas,33.1,1469824,2.93,TX,49.08104643821301,50.91895356178699,1.4118697204563266,3.669350888269616,8.133082600365759,63.7904266089001,84.3701014543238,14.154483802142297,7.421909017678307
San Bernardino,California,28.5,216137,3.55,CA,50.27875838010151,49.72124161989849,2.0912661876495,6.005912916344726,16.83793149715227,63.02206470895775,56.98885429149105,25.50928346372902,3.5815246811050394
San Buenaventura,California,37.7,109717,2.68,CA,49.155554745390404,50.844445254609575,2.5593116836953254,5.9671700830317995,1.1848665202293174,35.05655459044633,86.7130891293054,16.42863002087188,5.45038599305486
San Clemente,California,45.2,65532,2.64,CA,51.999023377891724,48.000976622108276,,6.555575901849477,0.38301898309222976,15.9021546725264,89.80192882866386,12.374107306354148,6.058109015442837
San Diego,California,34.5,1394907,2.73,CA,49.73994682082748,50.26005317917252,1.1825877997601275,19.15697605646828,8.004117837246499,30.49766041750453,68.06102485685426,26.80049637717784,6.630477874152184
San Francisco,California,38.3,864816,2.37,CA,50.84919797968586,49.15080202031415,1.0403369040350778,37.468548222974604,6.159691772585151,15.276544374757172,51.1270605539213,34.36557603004569,3.038334165880372
San Jose,California,36.5,1026919,3.13,CA,50.47301685916806,49.52698314083194,1.3414884718268918,37.51006651936521,4.062735230334623,32.25492955140571,43.119077551394035,39.09685184517961,2.655418781812392
San Juan,Puerto Rico,41.4,342237,,PR,45.40946770805027,54.59053229194974,1.177838749170896,0.7164625683371464,,98.04872062342764,,,
San Leandro,California,41.8,90711,2.79,CA,47.43856864106889,52.56143135893111,1.6976992867458192,37.50261820506885,12.236663690180904,29.64800299853381,44.29672255845489,37.80467638985349,4.531975173903937
San Marcos,California,35.4,92934,3.13,CA,48.68616437471754,51.31383562528246,0.8834226440269438,12.394817827705687,4.785116319108184,37.8376051821723,77.53997460563411,23.19710762476596,5.583532399337164
San Mateo,California,39.3,103524,2.64,CA,49.23109617093621,50.768903829063795,0.6587844364591785,29.532282369305673,2.781963602642865,22.362930334994783,60.523163710830346,33.76704918666203,2.6370696650052157
San Ramon,California,39.1,76132,3.09,CA,51.517101875689605,48.48289812431041,0.7999264435454212,51.18741133820207,3.591131193190774,7.157305732149425,48.674670309462506,38.99936951610361,3.7500656754058737
San Tan Valley,Arizona,31.3,82797,3.44,AZ,48.8290638549706,51.1709361450294,4.75983429351305,1.6643115088710945,2.4481563341666965,22.62521588946459,91.10112685242218,6.953150476466536,5.193424882544054
Sandy,Utah,34.6,93612,3.22,UT,50.124983976413276,49.875016023586724,0.5415972311242148,6.0430286715378365,0.5576208178438662,7.298209631243857,90.9391958295945,7.147587916079134,3.6864931846344486
Sandy Springs,Georgia,35.4,105347,2.4,GA,46.10477754468566,53.89522245531434,1.4941099414316497,7.507570220319514,14.637341357608664,12.976164484987704,74.8336450017561,18.83015178410396,2.8619704405441064
Santa Ana,California,30.8,335423,4.58,CA,49.93783968302711,50.06216031697289,1.4423578585845336,11.22493090813689,1.7330355998246991,78.2403114872862,48.62397629262156,45.61374741744008,1.411650363868906
Santa Barbara,California,37.8,91852,2.51,CA,49.065888603405476,50.934111396594524,1.6983843574445847,5.404346122022384,2.1915690458563777,33.86099377259069,80.19313678526325,21.165570700692417,4.918782389060663
Santa Clara,California,35.2,126216,2.75,CA,50.13468973822653,49.86531026177346,1.0727641503454397,46.238194840590744,3.6287000063383408,17.748938327945744,44.24716359257147,41.4218482601255,3.5066869493566584
Santa Clarita,California,38.1,182367,3.02,CA,49.4563161098225,50.543683890177505,2.435199350759732,12.704052816573176,5.057384285534115,31.224947495983372,79.48203348193479,22.29899049718425,4.6812197382201814
Santa Fe,New Mexico,44.1,84112,2.41,NM,48.27016359140194,51.72983640859806,3.5191173673197644,2.232737302644093,1.5265360471751952,54.55107475746623,89.75413734068863,16.435229218185274,6.0431329655697175
Santa Maria,California,30.1,105082,3.83,CA,50.74132582173922,49.25867417826078,1.4988294855446225,4.813383833577587,1.1771759197579033,77.60701166707905,86.03090919472412,37.2965874269618,2.7369102224929103
Santa Monica,California,40.6,93219,2.0,CA,50.1314109784486,49.8685890215514,2.356815670625087,14.249241034553044,10.365912528561774,16.06217616580311,75.4835387635568,26.226413070296825,2.15406730387582
Santa Rosa,California,37.9,174989,2.7,CA,49.6259764899508,50.37402351004921,5.062603935104493,7.712484784757898,4.089971369628948,31.18938904731155,79.1512609364017,18.866900205155755,5.2008983421815085
Savannah,Georgia,30.3,145684,2.57,GA,47.62980148815244,52.37019851184756,1.452458746327668,3.683314571263832,56.49693857939101,6.681584799978036,39.59940693555916,7.107849866835068,6.6699157079706755
Schaumburg,Illinois,36.9,75811,2.72,IL,47.44825948740948,52.55174051259052,0.8349711783250452,28.453654482858692,2.7317935391961594,16.547730540422894,57.62752107213993,32.467583859862025,2.6632019100130586
Schenectady,New York,36.7,65299,2.82,NY,49.61484861942757,50.38515138057245,1.6217706243587189,7.871483483667438,23.951362195439444,9.122651189145316,61.68241473835741,16.785861958069805,5.188440864331766
Scottsdale,Arizona,46.9,236844,2.17,AZ,48.85578693148233,51.14421306851767,2.95679856783368,4.878738747867795,2.228893279964871,10.456671902180338,86.77103916502001,11.487308101535186,7.092432149431692
Scranton,Pennsylvania,38.5,77112,2.39,PA,49.246550472040674,50.753449527959326,,6.123560535325241,8.112874779541446,14.655306567071273,86.72450461666149,10.464000414980806,6.560587197842098
Seattle,Washington,35.5,684443,2.13,WA,50.502233202764884,49.49776679723514,1.87071823365861,17.752683568975065,9.054661966007396,6.2912470432161625,74.71783625517392,17.509127860172438,4.290203859196456
Shawnee,Kansas,40.1,65058,2.64,KS,49.66798856405054,50.33201143594946,0.7454886409050385,4.754219311998526,11.214608503181775,7.4764056687878515,85.89719942205417,6.3574041624396695,5.4950966829598205
Shreveport,Louisiana,35.2,196994,2.53,LA,47.27961257703279,52.72038742296721,0.8360660730783679,2.0472704752429007,57.32306567712722,2.579266373595135,40.264678112023724,2.872168695493264,7.252505152441191
Silver Spring,Maryland,33.8,82463,2.6,MD,49.23541467082207,50.76458532917793,1.3145289402519915,10.721171919527547,25.866146029128213,31.43712937923675,45.78538253519761,37.48105210821823,1.8941828456398628
Simi Valley,California,39.0,126766,3.13,CA,49.88956029219192,50.11043970780808,1.9516274079800573,11.820204155688431,1.8758973226259408,26.846315258034487,85.11588280769291,18.34876859725794,4.7828282031459555
Sioux City,Iowa,34.3,82776,2.57,IA,46.9061080506427,53.0938919493573,2.3630037692084658,4.107470764472794,4.825070068618923,18.848458490383685,85.18531941625592,9.025562965110659,4.944669952643278
Sioux Falls,South Dakota,34.6,171530,2.38,SD,50.484463359179145,49.515536640820855,2.6951553664082084,2.7336326007112457,6.356905497580597,5.473095085407801,87.03900192386172,7.540371946598262,5.0475135544802665
Skokie,Illinois,43.4,64819,2.78,IL,48.414816643268175,51.585183356731825,,31.274780542742096,7.616593899936746,10.166772088430859,62.700751322914584,42.30858236011047,1.644579521436616
Somerville,Massachusetts,31.0,80334,2.43,MA,51.071775337964,48.928224662036,0.4655563024373242,11.823138397191725,8.887893046530735,10.941817910224811,78.33171508950133,27.749147309980827,2.6178205989991787
South Bend,Indiana,32.4,103757,2.72,IN,48.655030503965996,51.344969496034004,0.39611785228948415,1.7232572260184855,28.918530797922074,15.865917480266392,68.80596007980185,8.461115876519175,3.573734784159141
South Gate,California,32.5,96399,3.97,CA,49.54200769717529,50.457992302824714,0.6410854884386767,1.0072718596665942,1.6753285822467041,94.72297430471272,57.51511945144659,42.086536167387635,0.7510451353229806
South Jordan,Utah,33.8,66639,3.61,UT,50.52446765407645,49.47553234592355,,3.732048800252104,,7.010909527453892,88.60577139512897,9.216824982367683,3.8941160581641374
South San Francisco,California,39.4,67271,3.33,CA,50.80495310014717,49.19504689985283,0.7952906898960919,34.20195923949399,3.459142869884497,43.36638373147419,41.82337114061036,40.92105067562545,2.7337188387269404
Southfield,Michigan,41.6,73177,2.27,MI,42.8672943684491,57.13270563155089,1.343318255736092,1.838009210544297,74.06698826133895,0.7830329201798378,25.00239146179811,5.481230441258867,5.51402763163289
Sparks,Nevada,36.1,96098,2.63,NV,49.7200774209661,50.2799225790339,2.1009802493288103,8.23638369164811,4.397594122666445,30.342983204645254,81.93406730629151,16.327082769672625,7.612021061832713
Spokane,Washington,36.6,213267,2.34,WA,48.18185654601978,51.81814345398023,3.3722985740878806,4.247727027622651,4.7100582837476015,6.26679233074034,90.56394097539706,6.2142760014441984,8.460755766246066
Spokane Valley,Washington,36.0,94908,2.39,WA,52.612003203101956,47.38799679689805,2.60568129135584,1.4076790154676109,1.2559531335609222,5.384161503772074,96.01403464407636,4.424284570320731,8.412357230159731
Spring Hill,Florida,45.1,103197,2.58,FL,46.798841051580965,53.20115894841905,1.2151516032442804,2.334370185179802,7.450797988313613,15.347345368566913,88.8998711202845,7.648478153434692,9.435351802862488
Spring Valley,Nevada,37.0,193955,2.79,NV,49.91260859477715,50.08739140522285,1.1420174782810444,23.231677450955118,14.967904926400454,20.816168698925008,57.62316001134283,31.487716222835196,5.487870897888684
Springdale,Arkansas,31.8,80454,3.04,AR,45.79014095010814,54.20985904989186,0.6798916150843961,1.7674696099634577,2.3106371342630565,37.53697765182589,70.6527953861834,24.82039426255997,4.222288512690482
Springfield,Illinois,38.8,117809,2.22,IL,47.2281404646504,52.7718595353496,1.3598281964875347,3.2858270590532133,21.498357510886265,2.3241008751453625,77.18850002970909,3.619417871300156,6.387457664524781
Springfield,Massachusetts,31.8,154336,2.81,MA,48.42940078789135,51.57059921210865,1.352244453659548,3.6323346464855897,22.861808003317442,44.84306966618287,62.96068318473978,10.513425253991294,3.708143271822517
Springfield,Missouri,34.1,166798,2.12,MO,48.59590642573652,51.40409357426348,1.6648880682022564,3.4322953512632046,6.010863439609588,4.256645763138646,90.9399393278097,4.655331598700224,7.368793390808044
Stamford,Connecticut,35.4,128877,2.7,CT,50.38990665518285,49.61009334481715,1.0987220372913709,8.545357201052166,18.87768957998712,25.758669118616982,66.4354384413045,34.143408055743066,1.7605934340495202
Sterling Heights,Michigan,39.6,132062,2.66,MI,49.207947782102345,50.792052217897655,,9.28654722781724,6.098650633793219,2.1285456830882463,85.37126501188834,25.982493071436142,5.277824052339053
Stockton,California,32.5,305650,3.16,CA,49.39505970881727,50.60494029118272,6.489121544249961,25.146082120071977,13.466710289546866,41.94863405856372,55.90642892196958,26.037297562571567,4.194994274496974
Suffolk,Virginia,38.2,88161,2.72,VA,48.82884722269485,51.17115277730515,0.5716813557015007,2.54988033257336,44.358616621862275,4.0142466623563715,52.696770680913325,3.208901895395924,11.472192919771784
Sugar Land,Texas,42.1,88129,2.95,TX,49.80086010280385,50.19913989719616,,37.97728330061614,10.204359518433208,8.890376607019256,50.55657048190721,35.367472682091034,4.966583077080188
Sunnyvale,California,35.7,151760,2.74,CA,52.37216657880865,47.62783342119136,0.7768845545598313,45.777543489720614,2.7741170268845545,16.893779652082234,47.089483394833955,47.074986821296775,2.5698471270426992
Sunrise,Florida,37.7,92706,2.98,FL,44.733889931611756,55.266110068388244,,3.7764545984078697,36.622225098699104,31.45751084072229,59.30144758699545,41.21523957456907,4.431212650745367
Sunrise Manor,Nevada,32.5,192608,3.25,NV,48.54678933377637,51.45321066622362,2.05702774547267,8.392693969097857,15.307256188735671,51.83481475328128,57.090048180760924,29.34976740322313,5.536114803123442
Surprise,Arizona,39.4,128442,2.9,AZ,48.952056180999996,51.047943819000025,1.466031360458417,2.454804503199888,7.068560128306941,19.748991762819017,89.86079319848648,7.730337428566981,8.649040033633858
Syracuse,New York,30.3,144152,2.39,NY,48.186636328320105,51.81336367167989,2.501526166823908,6.51118264054609,31.92879738054276,9.273544591819746,61.51770353515733,12.301598312891949,4.054747766246741
Tacoma,Washington,37.7,207950,2.48,WA,48.52801154123587,51.47198845876413,2.6684299110363066,12.940129838903587,14.866073575378694,12.389516710747776,72.0649194517913,15.322433277230106,9.156047126713151
Tallahassee,Florida,26.2,189894,2.38,FL,47.07363055178152,52.92636944821848,0.7204019084331259,5.284527157256154,36.40715346456444,7.1292405236605685,59.4015608708016,8.804912214182648,5.042286749449693
Tampa,Florida,35.3,369028,2.47,FL,47.561973617178104,52.438026382821896,0.7899129605341599,4.28531168366628,24.97263080308269,25.78503528187563,69.79199410342846,15.932395373792774,5.591987599856921
Temecula,California,34.2,112026,3.34,CA,48.56640422759003,51.43359577240997,1.9959652223590956,12.97198864549301,5.086319247317586,32.35498902040598,75.99128773677539,16.856801099744708,6.772534947244389
Tempe,Arizona,28.8,175826,2.44,AZ,51.95477346922525,48.04522653077475,2.6366976442619405,9.860885193316118,6.422827113168701,25.254512984427787,74.13351836474695,15.1399679228328,4.014195852718029
Temple,Texas,33.6,72297,2.59,TX,46.35323734041523,53.64676265958477,2.233840961589001,2.463449382408676,20.39780350498637,29.561392588904106,75.65735784334065,5.488471167544988,10.14288283054622
The Villages,Florida,70.5,72590,,FL,,,,,0.4559856729577077,1.4685218349634936,99.47788951646231,5.557239289158286,20.982228957156643
The Woodlands,Texas,38.8,119144,2.93,TX,47.071610823877,52.928389176123005,2.0370308198482507,7.409521251594707,5.388437520983012,16.428859195595248,89.13751426844826,17.783522460216208,7.009165379708588
Thornton,Colorado,33.1,133459,2.97,CO,49.06525599622356,50.93474400377645,2.2231546767171944,5.270532523096982,3.4235233292621703,36.89597554305068,89.36377464239953,13.449074247521713,5.440622213563716
Thousand Oaks,California,44.8,129329,2.79,CA,50.34678996976702,49.65321003023298,2.0799665968189656,12.47516025021457,2.496733137965963,20.686775587841858,83.79791075474178,19.585707768559253,4.889081335199375
Toledo,Ohio,36.1,279778,2.29,OH,48.41517202925176,51.58482797074824,1.4089742581618283,2.448369778896125,30.578530120309672,8.440263351657388,67.3122976073887,3.3086947508381654,5.463617582511848
Toms River,New Jersey,43.7,87750,2.71,NJ,49.98746438746439,50.01253561253562,0.2860398860398861,5.345868945868946,4.21994301994302,11.7002849002849,90.64159544159544,7.808547008547008,5.7458689458689465
Topeka,Kansas,37.1,127257,2.32,KS,47.8394115844315,52.160588415568505,3.7750379153995457,2.4572322151237262,11.81074518494071,14.64752430121722,84.89513347006452,5.273580235271932,7.5500758307990905
Torrance,California,41.2,148468,2.7,CA,49.30961554004904,50.69038445995096,2.4503596734649893,36.5849880108845,3.977961580946736,17.309453889053533,54.21909098256864,29.027130425411528,5.697524045585581
Town 'n' Country,Florida,38.1,78996,2.61,FL,49.88860195452934,50.11139804547066,2.0532685199250595,4.236923388526002,12.120866879335662,48.032811787938634,81.57501645652945,28.020406096511213,5.739531115499519
Tracy,California,35.5,87093,3.42,CA,49.55162871872596,50.44837128127404,2.434179555188132,19.354023859552434,6.017705211670282,37.672373210246526,66.64255451069546,29.17570872515587,3.4732986577566507
Trenton,New Jersey,33.3,84231,3.04,NJ,50.55264688772542,49.44735311227458,0.11634671320535195,1.7060227232254157,51.60926499744749,36.344101340361625,44.737685650176296,24.25235364651969,3.0914983794564943
Troy,Michigan,43.3,83276,2.59,MI,50.88020558144003,49.11979441855997,2.0137854844132765,27.283971372304144,6.3571737355300435,2.8819828041692688,67.45641001008694,25.222152841154717,3.5724578510014893
Tucson,Arizona,33.6,531674,2.45,AZ,49.82244759006459,50.17755240993541,4.590971159018496,4.6436350094230665,6.3760876025534445,43.452378713271656,76.0507378581612,15.464363500942307,7.181468343383353
Tulsa,Oklahoma,35.0,403091,2.37,OK,48.98075124475614,51.01924875524386,10.451486140846608,4.048217400041182,18.02148894418382,15.186893282162092,69.24664653887088,10.85387666804766,6.120702273183972
Turlock,California,36.2,72293,2.76,CA,45.910392430802425,54.089607569197575,1.6419293707551217,7.237215221390729,3.1911803355788253,32.5882173931086,82.03837162657518,20.314553276250813,4.698933506701894
Tuscaloosa,Alabama,29.1,98338,2.67,AL,48.09229392503408,51.90770607496592,0.2654111330309748,2.7791901401289434,43.04643169476703,2.516829709776485,53.49203766600908,4.785535601700258,3.7086375561837737
Tustin,California,33.4,80563,3.27,CA,49.04360562541117,50.95639437458883,0.6678003550016757,19.95208718642553,3.6666956295073416,42.200513883544545,49.22855405086703,31.073818005784286,3.0212380373124135
Tyler,Texas,33.9,103705,2.59,TX,48.620606528132676,51.379393471867324,1.0192372595342558,2.452147919579577,25.22154187358373,20.76659756038764,70.12969480738633,7.931150860614243,4.641049129743021
Union City,California,38.5,74510,3.46,CA,51.8037847268823,48.1962152731177,0.3261307207086297,60.191920547577496,7.392296336062273,17.72513756542746,22.60770366393773,43.956515903905526,1.932626493088176
Union City,New Jersey,35.4,69149,2.85,NJ,51.159091237761935,48.84090876223807,0.7881531186278904,5.848240755470072,6.776670667688613,76.89771363287973,72.35245629004034,58.64582278847127,1.0195375204269042
Upland,California,39.7,76447,2.77,CA,47.38707862963884,52.61292137036118,1.3970463196724527,12.010935680929274,7.478383716823419,40.27234554658784,61.093306473766134,21.651601763313145,3.790861642706712
Urban Honolulu,Hawaii,41.4,352766,2.69,HI,50.12019298912028,49.879807010879745,1.585186781038989,68.31100502882931,3.339607558551561,6.969492524789804,31.326148211562337,28.719321023001083,6.580282680303657
Vacaville,California,35.8,96794,2.9,CA,51.750108477798214,48.24989152220178,3.244002727441784,9.580139264830462,18.619955782383204,24.16988656321673,69.03837014690993,10.927330206417754,9.36421679029692
Vallejo,California,37.8,121269,2.83,CA,48.140085264989395,51.8599147350106,1.3779284070949709,28.657777337984157,22.08148826163323,23.8948123593004,46.317690423768646,25.226562435577108,6.681839546792668
Vancouver,Washington,37.2,172853,2.49,WA,47.993381659560434,52.00661834043956,2.627087756648713,6.2955227852568365,4.350517491741537,13.412552862837211,86.69968123202952,12.581789150318476,7.168518914916143
Victoria,Texas,35.8,67581,2.7,TX,47.77970139536261,52.22029860463739,,3.0067622556635736,8.964057945280477,50.915198058625954,87.00374365576124,6.6290821384708725,7.398529172400527
Victorville,California,30.6,122236,3.47,CA,49.894466441964724,50.105533558035276,4.3399653130010805,6.344284826074152,21.881442455577737,49.5508688111522,70.88582741581858,17.964429464314932,6.1225825452403555
Virginia Beach,Virginia,35.4,452745,2.61,VA,49.18530298512408,50.81469701487592,1.0138157240830932,8.551171189079945,22.07600304807342,8.019746214756651,71.76755127058276,8.472760604755436,12.14701432373632
Visalia,California,32.6,130094,3.11,CA,48.96075145663905,51.03924854336095,1.6242101864805447,8.857441542269436,1.9409042692207172,48.79702369056221,82.4957338539825,15.972296954509813,4.263839992620721
Vista,California,29.3,100884,3.52,CA,50.23591451568138,49.76408548431862,,7.126006106022759,5.118750247809365,49.09004401094326,82.79707386701558,23.06708695135007,4.913564093414218
Waco,Texas,29.3,132342,2.57,TX,47.94547460367835,52.05452539632165,0.5999607078629611,3.1962642245092256,22.58013329101873,30.66675734082907,73.26321198107931,10.756222514394524,8.097202702090039
Waldorf,Maryland,33.6,75512,2.69,MD,47.19779637673482,52.80220362326518,2.5399936433944275,5.429600593283186,62.68407670304058,6.369848500900519,35.475156266553654,7.884839495709291,9.179997881131476
Walnut Creek,California,47.6,68906,2.22,CA,46.431370272545216,53.5686297274548,,15.718515078512757,2.474385394595536,7.563927669578847,82.81426871390009,19.771863117870726,7.222883348329608
Warner Robins,Georgia,31.4,74002,2.5,GA,47.421691305640394,52.578308694359606,1.7688711115915787,3.6796302802626952,39.60298370314316,7.267371152131022,57.16872516959,4.337720602145888,9.424069619740006
Warren,Michigan,43.2,135356,2.45,MI,47.3292650492036,52.67073495079642,1.1200094565442242,8.980761842844055,21.713850882118262,2.3715239812051183,71.18783060965157,13.9055527645616,5.7670143916782415
Warwick,Rhode Island,42.6,81698,2.4,RI,48.0905285319102,51.9094714680898,,3.28649416142378,1.4835124482851478,5.7810472716590375,94.24832921246542,6.509339273911233,7.098092976572254
Washington,District of Columbia,33.8,672228,2.24,DC,47.55901271592376,52.44098728407624,0.9118929886883615,5.217277471334131,48.909893667029635,10.58108260887675,42.456130955568646,14.149514747972415,3.862231266772583
Waterbury,Connecticut,36.2,108807,2.71,CT,48.00702160706572,51.99297839293428,0.4521767900962254,3.7497587471394302,24.788846305844288,35.1282546159714,63.48396702418043,18.350841398071815,3.2102713979799096
Waterloo,Iowa,37.2,68457,2.42,IA,50.379070073184636,49.620929926815364,0.6821800546328352,2.38982134770732,17.259009305111235,7.2468849058533085,74.86743503221001,7.423638196239977,7.011700775669397
Waukegan,Illinois,32.3,88347,2.92,IL,51.51731241581491,48.48268758418509,0.7662965352530363,5.583664414184974,13.239838364630375,61.364845439007546,74.2854879056448,35.08551507125313,3.852988782867557
Waukesha,Wisconsin,35.8,71976,2.35,WI,50.38207180171168,49.61792819828832,0.6682783149938869,4.034678226075358,2.671723907969324,13.494776036456598,92.7489718795154,6.921751695009448,4.3292208513949095
